Age,Gender,Income,Education,Occupation
48,Male,0,Bachelors,Prof-specialty
34,Male,1,Masters,Sales
35,Female,0,HS-grad,Prof-specialty
47,Male,1,Bachelors,Craft-repair
18,Female,0,Assoc,Sales
60,Male,1,Doctorate,Exec-managerial
41,Female,1,Doctorate,Exec-managerial
56,Female,0,Bachelors,Exec-managerial
25,Male,1,Bachelors,Tech-support
27,Female,1,Bachelors,Craft-repair
24,Male,0,Bachelors,Craft-repair
42,Male,1,Bachelors,Adm-clerical
40,Female,0,HS-grad,Adm-clerical
33,Female,0,HS-grad,Other-service
26,Female,1,Bachelors,Exec-managerial
23,Male,0,HS-grad,Craft-repair
38,Male,0,HS-grad,Other-service
33,Female,0,HS-grad,Adm-clerical
30,Male,0,Masters,Prof-specialty
59,Female,1,Doctorate,Tech-support
38,Male,0,Bachelors,Sales
56,Male,0,Assoc,Craft-repair
32,Female,0,Assoc,Sales
42,Male,0,HS-grad,Prof-specialty
38,Female,1,HS-grad,Sales
18,Male,0,HS-grad,Craft-repair
58,Male,0,HS-grad,Tech-support
37,Male,1,Bachelors,Prof-specialty
49,Male,1,HS-grad,Sales
29,Male,0,Assoc,Other-service
37,Female,0,Bachelors,Tech-support
28,Male,0,Some-college,Sales
55,Female,1,Doctorate,Craft-repair
43,Male,1,Doctorate,Adm-clerical
44,Female,0,Masters,Prof-specialty
57,Male,1,Masters,Adm-clerical
54,Male,1,Doctorate,Sales
49,Female,0,Bachelors,Sales
21,Male,0,Assoc,Prof-specialty
30,Male,0,HS-grad,Craft-repair
26,Female,1,Bachelors,Tech-support
48,Male,0,Some-college,Prof-specialty
41,Male,0,HS-grad,Prof-specialty
21,Male,0,HS-grad,Prof-specialty
37,Female,1,HS-grad,Adm-clerical
20,Male,0,HS-grad,Sales
38,Female,0,HS-grad,Adm-clerical
18,Male,1,Some-college,Prof-specialty
46,Female,1,Masters,Craft-repair
44,Female,1,Bachelors,Craft-repair
64,Female,0,Bachelors,Craft-repair
50,Female,0,HS-grad,Adm-clerical
34,Male,0,Masters,Other-service
50,Male,1,HS-grad,Tech-support
21,Male,0,HS-grad,Adm-clerical
26,Male,0,Some-college,Adm-clerical
43,Female,0,Assoc,Sales
18,Female,0,Doctorate,Adm-clerical
39,Male,0,Masters,Prof-specialty
26,Male,0,Bachelors,Adm-clerical
40,Male,0,Some-college,Prof-specialty
25,Female,0,Bachelors,Other-service
45,Male,0,HS-grad,Craft-repair
39,Female,0,HS-grad,Other-service
57,Male,1,Doctorate,Tech-support
39,Female,0,Doctorate,Other-service
29,Male,0,HS-grad,Sales
36,Female,1,HS-grad,Tech-support
22,Male,0,HS-grad,Prof-specialty
44,Female,0,Some-college,Tech-support
47,Male,0,HS-grad,Adm-clerical
71,Female,1,Bachelors,Sales
31,Male,0,HS-grad,Prof-specialty
36,Female,0,HS-grad,Adm-clerical
32,Female,0,HS-grad,Craft-repair
42,Male,0,Masters,Craft-repair
44,Female,0,HS-grad,Exec-managerial
38,Female,0,Some-college,Craft-repair
53,Male,0,Bachelors,Craft-repair
31,Male,0,Masters,Craft-repair
52,Male,1,HS-grad,Prof-specialty
46,Female,0,Bachelors,Adm-clerical
39,Male,0,HS-grad,Craft-repair
35,Male,0,Bachelors,Craft-repair
71,Female,1,Some-college,Exec-managerial
28,Male,0,Assoc,Adm-clerical
43,Female,0,Doctorate,Other-service
29,Male,0,Masters,Craft-repair
62,Male,1,Assoc,Craft-repair
51,Male,1,HS-grad,Prof-specialty
30,Male,1,Bachelors,Tech-support
46,Female,1,HS-grad,Exec-managerial
42,Female,0,HS-grad,Craft-repair
32,Male,0,Some-college,Prof-specialty
49,Male,1,Bachelors,Prof-specialty
44,Male,1,Bachelors,Exec-managerial
42,Female,0,Assoc,Other-service
38,Male,0,Bachelors,Other-service
45,Female,0,Assoc,Prof-specialty
42,Female,0,Assoc,Adm-clerical
40,Male,1,Masters,Prof-specialty
31,Male,0,HS-grad,Other-service
61,Male,0,Some-college,Other-service
25,Male,0,Bachelors,Craft-repair
45,Female,1,Doctorate,Craft-repair
35,Male,0,HS-grad,Adm-clerical
62,Male,1,HS-grad,Tech-support
27,Male,0,Some-college,Prof-specialty
29,Female,0,HS-grad,Exec-managerial
26,Female,0,Masters,Exec-managerial
43,Female,0,HS-grad,Craft-repair
21,Female,0,Some-college,Other-service
33,Female,0,Bachelors,Exec-managerial
18,Male,0,Some-college,Craft-repair
42,Male,0,HS-grad,Sales
32,Female,0,Bachelors,Prof-specialty
20,Male,0,Some-college,Sales
53,Male,1,Doctorate,Tech-support
22,Male,0,Bachelors,Adm-clerical
49,Male,1,Doctorate,Adm-clerical
30,Male,0,HS-grad,Adm-clerical
60,Female,1,Masters,Sales
49,Female,0,Bachelors,Other-service
26,Male,0,Bachelors,Exec-managerial
27,Male,0,Some-college,Sales
47,Male,0,HS-grad,Sales
36,Male,0,HS-grad,Other-service
37,Female,1,Masters,Prof-specialty
56,Female,0,Masters,Craft-repair
29,Male,0,HS-grad,Sales
40,Female,0,Bachelors,Tech-support
51,Male,1,Bachelors,Sales
50,Male,1,Bachelors,Tech-support
37,Male,1,HS-grad,Exec-managerial
35,Female,0,Assoc,Sales
18,Male,0,Bachelors,Craft-repair
25,Female,1,Bachelors,Exec-managerial
43,Male,0,Bachelors,Craft-repair
37,Female,0,Bachelors,Adm-clerical
40,Male,0,HS-grad,Adm-clerical
53,Male,1,Assoc,Sales
24,Female,0,HS-grad,Tech-support
36,Male,1,Masters,Craft-repair
41,Female,1,Assoc,Exec-managerial
30,Female,1,Bachelors,Adm-clerical
58,Male,0,Bachelors,Exec-managerial
51,Male,1,HS-grad,Craft-repair
43,Female,0,Some-college,Prof-specialty
62,Male,0,Bachelors,Other-service
20,Male,1,HS-grad,Prof-specialty
39,Male,0,HS-grad,Sales
44,Female,0,Doctorate,Sales
27,Female,0,Some-college,Adm-clerical
43,Male,0,Some-college,Exec-managerial
25,Female,0,HS-grad,Adm-clerical
48,Female,1,Bachelors,Exec-managerial
53,Male,0,Some-college,Other-service
43,Female,1,Masters,Prof-specialty
18,Male,0,Some-college,Exec-managerial
26,Female,0,HS-grad,Craft-repair
46,Male,0,Some-college,Craft-repair
39,Male,0,HS-grad,Other-service
18,Male,0,Masters,Craft-repair
55,Male,0,HS-grad,Sales
41,Male,0,HS-grad,Adm-clerical
28,Female,0,Some-college,Adm-clerical
52,Male,1,HS-grad,Craft-repair
30,Male,0,Some-college,Other-service
30,Male,1,Some-college,Craft-repair
44,Female,1,Doctorate,Sales
62,Female,0,HS-grad,Craft-repair
60,Male,1,Bachelors,Prof-specialty
44,Male,0,Bachelors,Prof-specialty
45,Female,0,HS-grad,Prof-specialty
49,Female,1,Bachelors,Craft-repair
23,Male,0,Assoc,Craft-repair
47,Female,1,Masters,Other-service
29,Male,0,Assoc,Prof-specialty
43,Female,1,Bachelors,Craft-repair
36,Female,0,Some-college,Exec-managerial
46,Female,0,Assoc,Adm-clerical
41,Male,1,HS-grad,Prof-specialty
18,Male,0,Bachelors,Exec-managerial
41,Female,1,Masters,Adm-clerical
47,Female,0,Assoc,Exec-managerial
45,Female,1,Assoc,Prof-specialty
38,Female,0,HS-grad,Other-service
60,Male,1,Bachelors,Sales
43,Female,0,HS-grad,Prof-specialty
45,Male,0,Masters,Sales
53,Female,0,Bachelors,Craft-repair
44,Female,1,HS-grad,Sales
27,Female,1,Masters,Adm-clerical
18,Female,0,Some-college,Adm-clerical
33,Female,1,Some-college,Prof-specialty
49,Female,1,Doctorate,Craft-repair
34,Female,0,Bachelors,Sales
49,Male,1,Bachelors,Prof-specialty
41,Female,0,HS-grad,Adm-clerical
56,Female,1,HS-grad,Exec-managerial
35,Female,0,HS-grad,Prof-specialty
45,Male,0,Some-college,Sales
46,Male,0,Some-college,Tech-support
59,Male,1,Some-college,Exec-managerial
18,Male,0,Bachelors,Tech-support
33,Male,1,HS-grad,Exec-managerial
50,Female,1,Bachelors,Adm-clerical
59,Male,1,Assoc,Prof-specialty
42,Male,1,HS-grad,Craft-repair
35,Female,0,Bachelors,Adm-clerical
49,Male,0,HS-grad,Craft-repair
50,Female,1,Some-college,Tech-support
34,Female,0,Bachelors,Other-service
43,Male,0,HS-grad,Other-service
54,Female,0,Some-college,Craft-repair
64,Male,1,Assoc,Exec-managerial
49,Male,0,HS-grad,Tech-support
40,Male,0,Bachelors,Craft-repair
38,Female,1,Bachelors,Exec-managerial
46,Male,0,HS-grad,Craft-repair
37,Male,1,Bachelors,Prof-specialty
41,Female,0,Some-college,Sales
25,Female,0,HS-grad,Craft-repair
56,Male,0,Assoc,Adm-clerical
24,Male,0,Some-college,Sales
33,Female,0,Bachelors,Prof-specialty
40,Female,0,HS-grad,Craft-repair
65,Male,0,HS-grad,Craft-repair
34,Female,0,Bachelors,Other-service
30,Female,0,Bachelors,Prof-specialty
32,Male,0,HS-grad,Prof-specialty
61,Female,1,Bachelors,Prof-specialty
18,Female,0,Some-college,Other-service
26,Male,0,Some-college,Exec-managerial
75,Male,1,Masters,Craft-repair
47,Male,1,Bachelors,Exec-managerial
25,Female,0,Some-college,Tech-support
38,Male,1,Masters,Adm-clerical
40,Male,0,Some-college,Craft-repair
50,Male,0,Assoc,Craft-repair
63,Male,1,Masters,Prof-specialty
44,Male,0,Some-college,Sales
32,Male,0,Some-college,Exec-managerial
49,Male,1,Doctorate,Craft-repair
30,Female,0,Assoc,Sales
26,Male,0,HS-grad,Adm-clerical
18,Male,0,HS-grad,Sales
19,Female,0,Some-college,Craft-repair
27,Female,0,Assoc,Other-service
24,Male,0,Assoc,Exec-managerial
43,Female,1,Masters,Sales
23,Male,0,HS-grad,Adm-clerical
18,Male,0,Assoc,Craft-repair
25,Female,0,HS-grad,Sales
33,Female,0,Some-college,Prof-specialty
31,Male,0,Some-college,Sales
59,Female,0,Some-college,Prof-specialty
31,Male,1,Bachelors,Prof-specialty
50,Female,1,HS-grad,Tech-support
39,Female,0,HS-grad,Exec-managerial
38,Male,0,Masters,Other-service
28,Female,0,HS-grad,Exec-managerial
38,Male,1,Some-college,Exec-managerial
29,Male,0,HS-grad,Sales
41,Female,0,HS-grad,Adm-clerical
36,Female,1,HS-grad,Craft-repair
27,Male,0,Bachelors,Adm-clerical
52,Male,1,Some-college,Prof-specialty
45,Male,0,HS-grad,Prof-specialty
33,Male,1,Masters,Adm-clerical
41,Female,0,HS-grad,Craft-repair
38,Female,0,Masters,Craft-repair
28,Male,1,HS-grad,Craft-repair
40,Male,0,Assoc,Adm-clerical
31,Male,0,HS-grad,Craft-repair
27,Female,0,Bachelors,Tech-support
18,Male,0,Bachelors,Sales
34,Male,0,Bachelors,Craft-repair
46,Female,1,Masters,Craft-repair
30,Male,0,HS-grad,Adm-clerical
72,Male,0,Some-college,Exec-managerial
51,Female,1,Assoc,Exec-managerial
56,Female,0,Assoc,Other-service
49,Female,0,Some-college,Sales
63,Male,1,Bachelors,Prof-specialty
29,Female,1,Masters,Adm-clerical
18,Female,1,Masters,Sales
33,Female,1,Assoc,Other-service
46,Female,1,Masters,Adm-clerical
41,Female,1,Some-college,Tech-support
43,Male,1,Bachelors,Craft-repair
56,Female,0,Some-college,Sales
44,Female,0,HS-grad,Craft-repair
49,Female,1,Masters,Prof-specialty
27,Female,0,Bachelors,Craft-repair
25,Female,0,HS-grad,Prof-specialty
60,Male,1,Bachelors,Prof-specialty
40,Male,1,HS-grad,Prof-specialty
31,Male,0,HS-grad,Sales
31,Female,0,Bachelors,Adm-clerical
31,Male,1,Bachelors,Sales
30,Male,0,Some-college,Adm-clerical
22,Female,0,HS-grad,Sales
19,Female,0,Bachelors,Adm-clerical
36,Male,0,HS-grad,Prof-specialty
31,Female,1,Assoc,Exec-managerial
53,Female,0,HS-grad,Other-service
43,Male,0,Assoc,Prof-specialty
42,Female,0,HS-grad,Adm-clerical
29,Male,0,HS-grad,Sales
37,Female,0,Some-college,Craft-repair
44,Female,0,Masters,Craft-repair
48,Female,1,Assoc,Exec-managerial
38,Female,0,Some-college,Sales
53,Male,1,Some-college,Other-service
39,Male,0,HS-grad,Other-service
49,Male,1,Bachelors,Craft-repair
33,Male,0,Some-college,Adm-clerical
18,Female,0,Assoc,Tech-support
42,Female,1,Some-college,Craft-repair
48,Female,1,Masters,Prof-specialty
46,Male,0,Masters,Other-service
44,Male,0,HS-grad,Craft-repair
34,Female,0,Some-college,Exec-managerial
29,Male,1,Assoc,Tech-support
46,Male,0,Some-college,Sales
45,Female,0,Bachelors,Other-service
32,Male,1,Assoc,Prof-specialty
53,Male,0,HS-grad,Craft-repair
28,Male,0,Assoc,Tech-support
31,Female,0,Some-college,Sales
60,Female,0,Bachelors,Other-service
50,Female,1,HS-grad,Prof-specialty
34,Male,0,Some-college,Prof-specialty
43,Male,0,HS-grad,Exec-managerial
41,Male,0,HS-grad,Craft-repair
18,Female,0,Some-college,Other-service
27,Female,0,Some-college,Other-service
38,Male,1,Bachelors,Prof-specialty
34,Female,0,HS-grad,Other-service
42,Male,0,HS-grad,Exec-managerial
54,Male,1,HS-grad,Tech-support
35,Female,0,Some-college,Prof-specialty
25,Female,1,HS-grad,Sales
43,Female,0,HS-grad,Sales
35,Female,0,Bachelors,Prof-specialty
37,Male,0,Bachelors,Tech-support
35,Female,1,Bachelors,Exec-managerial
68,Female,0,HS-grad,Tech-support
18,Female,1,Assoc,Craft-repair
34,Female,1,Bachelors,Craft-repair
39,Male,1,Bachelors,Sales
29,Male,0,HS-grad,Sales
51,Male,0,HS-grad,Other-service
50,Male,0,Some-college,Craft-repair
38,Female,0,HS-grad,Adm-clerical
35,Male,1,Bachelors,Prof-specialty
38,Female,1,HS-grad,Tech-support
38,Male,0,HS-grad,Other-service
38,Female,0,HS-grad,Tech-support
37,Female,0,HS-grad,Prof-specialty
42,Female,0,Some-college,Tech-support
49,Male,0,HS-grad,Craft-repair
23,Female,0,Some-college,Other-service
25,Male,0,HS-grad,Prof-specialty
18,Female,0,Bachelors,Exec-managerial
50,Male,0,Assoc,Prof-specialty
42,Male,1,Assoc,Sales
46,Female,0,Bachelors,Craft-repair
20,Female,1,Some-college,Adm-clerical
62,Female,0,Bachelors,Sales
31,Male,0,Assoc,Other-service
41,Male,0,Some-college,Prof-specialty
50,Female,1,HS-grad,Adm-clerical
26,Female,0,Masters,Sales
32,Female,0,HS-grad,Adm-clerical
41,Female,1,Masters,Craft-repair
75,Male,1,HS-grad,Adm-clerical
43,Female,1,HS-grad,Prof-specialty
60,Female,0,Masters,Exec-managerial
55,Male,1,Bachelors,Adm-clerical
44,Male,1,Bachelors,Craft-repair
26,Male,1,Masters,Sales
53,Female,0,Assoc,Craft-repair
20,Male,0,Some-college,Adm-clerical
60,Male,1,Doctorate,Prof-specialty
42,Male,1,Some-college,Sales
18,Female,0,HS-grad,Tech-support
35,Male,0,Masters,Prof-specialty
48,Male,0,Some-college,Sales
36,Male,0,Assoc,Tech-support
48,Male,0,HS-grad,Sales
28,Male,1,HS-grad,Prof-specialty
22,Male,0,HS-grad,Adm-clerical
38,Male,1,Bachelors,Craft-repair
39,Female,0,Masters,Craft-repair
34,Female,0,Some-college,Exec-managerial
55,Male,0,HS-grad,Other-service
28,Male,0,Some-college,Craft-repair
43,Male,0,Some-college,Prof-specialty
40,Male,1,Bachelors,Other-service
19,Male,0,Bachelors,Prof-specialty
22,Male,0,HS-grad,Craft-repair
39,Female,0,Some-college,Other-service
65,Male,1,Bachelors,Exec-managerial
47,Female,0,HS-grad,Adm-clerical
18,Male,0,Some-college,Exec-managerial
18,Male,0,Bachelors,Craft-repair
49,Female,0,Some-college,Tech-support
38,Female,0,HS-grad,Craft-repair
54,Female,0,HS-grad,Tech-support
28,Male,0,Masters,Adm-clerical
44,Female,0,HS-grad,Other-service
50,Female,0,Masters,Adm-clerical
33,Male,0,Some-college,Other-service
33,Female,0,Some-college,Adm-clerical
39,Male,1,Masters,Tech-support
46,Male,0,Some-college,Tech-support
39,Female,0,HS-grad,Prof-specialty
52,Female,1,HS-grad,Adm-clerical
33,Male,0,Bachelors,Prof-specialty
22,Male,0,Some-college,Prof-specialty
65,Female,1,Masters,Prof-specialty
31,Male,0,Some-college,Prof-specialty
32,Male,0,Some-college,Other-service
38,Female,1,HS-grad,Other-service
40,Male,0,HS-grad,Prof-specialty
34,Male,0,Masters,Adm-clerical
39,Female,0,HS-grad,Adm-clerical
38,Male,1,Assoc,Sales
41,Female,0,HS-grad,Other-service
18,Female,0,Some-college,Exec-managerial
63,Female,1,HS-grad,Adm-clerical
37,Male,0,Masters,Exec-managerial
47,Male,0,HS-grad,Exec-managerial
21,Male,0,Bachelors,Other-service
33,Female,0,Assoc,Sales
30,Male,0,Bachelors,Adm-clerical
58,Male,1,HS-grad,Exec-managerial
31,Female,0,Masters,Adm-clerical
49,Female,0,Some-college,Sales
31,Male,0,HS-grad,Sales
33,Female,0,Some-college,Adm-clerical
36,Male,0,Masters,Exec-managerial
56,Male,0,Some-college,Other-service
18,Female,0,Masters,Tech-support
22,Male,1,Bachelors,Prof-specialty
18,Male,0,Some-college,Prof-specialty
25,Male,0,HS-grad,Other-service
28,Male,0,Bachelors,Sales
18,Female,0,Some-college,Other-service
29,Male,0,HS-grad,Adm-clerical
18,Female,0,HS-grad,Craft-repair
26,Female,0,Assoc,Adm-clerical
55,Female,0,HS-grad,Tech-support
44,Female,0,HS-grad,Sales
41,Female,0,HS-grad,Craft-repair
26,Female,0,HS-grad,Other-service
19,Male,0,Doctorate,Other-service
24,Female,0,Some-college,Craft-repair
38,Female,1,Bachelors,Sales
50,Female,1,Masters,Sales
51,Male,1,Some-college,Adm-clerical
47,Female,0,Masters,Sales
29,Male,0,Doctorate,Craft-repair
39,Male,0,Bachelors,Other-service
35,Female,0,Bachelors,Tech-support
36,Male,1,Some-college,Other-service
65,Female,1,Masters,Sales
18,Male,0,HS-grad,Craft-repair
36,Female,0,Bachelors,Exec-managerial
55,Male,0,Some-college,Sales
20,Male,0,Bachelors,Exec-managerial
31,Female,0,Assoc,Sales
32,Female,0,Bachelors,Exec-managerial
36,Female,0,HS-grad,Craft-repair
18,Female,0,Bachelors,Prof-specialty
47,Male,1,Assoc,Sales
48,Male,1,Bachelors,Prof-specialty
46,Male,1,Assoc,Sales
28,Male,1,Masters,Exec-managerial
40,Male,0,Assoc,Sales
27,Male,0,Some-college,Sales
35,Female,0,Some-college,Prof-specialty
67,Female,1,Masters,Exec-managerial
40,Female,1,Assoc,Prof-specialty
24,Female,0,HS-grad,Adm-clerical
41,Female,0,HS-grad,Sales
21,Female,0,Some-college,Craft-repair
23,Female,0,Masters,Tech-support
25,Female,0,Assoc,Tech-support
33,Female,1,Bachelors,Prof-specialty
51,Female,0,HS-grad,Tech-support
47,Female,0,HS-grad,Sales
46,Male,0,Assoc,Adm-clerical
25,Male,1,Some-college,Sales
32,Male,1,HS-grad,Other-service
43,Female,0,HS-grad,Adm-clerical
31,Female,0,Masters,Craft-repair
35,Female,0,Some-college,Prof-specialty
45,Female,0,HS-grad,Exec-managerial
34,Female,0,HS-grad,Prof-specialty
42,Male,0,Doctorate,Prof-specialty
60,Female,1,Some-college,Sales
37,Female,0,Some-college,Adm-clerical
54,Male,0,HS-grad,Exec-managerial
46,Male,0,HS-grad,Tech-support
20,Female,1,Masters,Exec-managerial
25,Female,1,Masters,Prof-specialty
28,Male,0,Some-college,Adm-clerical
28,Female,0,Assoc,Craft-repair
38,Male,1,Some-college,Prof-specialty
47,Male,1,Assoc,Exec-managerial
55,Female,0,HS-grad,Sales
43,Male,1,Some-college,Prof-specialty
33,Female,1,Assoc,Other-service
18,Female,0,Assoc,Tech-support
40,Female,1,Masters,Craft-repair
39,Male,0,Bachelors,Adm-clerical
41,Female,0,Masters,Tech-support
66,Female,1,Bachelors,Exec-managerial
55,Male,1,HS-grad,Exec-managerial
49,Female,0,Some-college,Adm-clerical
26,Male,0,Bachelors,Sales
32,Male,0,Bachelors,Craft-repair
38,Male,1,Assoc,Craft-repair
29,Male,0,Some-college,Prof-specialty
46,Male,0,HS-grad,Sales
44,Female,0,HS-grad,Craft-repair
25,Male,0,Masters,Sales
55,Male,1,HS-grad,Prof-specialty
40,Male,1,Assoc,Exec-managerial
18,Male,1,HS-grad,Exec-managerial
38,Male,0,Some-college,Adm-clerical
43,Male,1,Masters,Exec-managerial
52,Female,0,Some-college,Tech-support
35,Male,0,Masters,Adm-clerical
50,Male,0,HS-grad,Other-service
41,Male,0,Some-college,Adm-clerical
22,Female,0,Bachelors,Exec-managerial
21,Female,1,Assoc,Prof-specialty
54,Male,0,HS-grad,Tech-support
55,Female,0,Some-college,Adm-clerical
43,Male,1,Bachelors,Adm-clerical
58,Male,1,Doctorate,Prof-specialty
53,Female,1,Masters,Craft-repair
48,Female,0,Masters,Sales
27,Male,0,Some-college,Tech-support
62,Female,1,Bachelors,Adm-clerical
46,Male,0,Assoc,Tech-support
34,Female,1,Assoc,Adm-clerical
30,Female,0,Masters,Other-service
42,Female,1,Masters,Other-service
18,Male,0,Assoc,Sales
48,Male,0,HS-grad,Other-service
27,Male,1,HS-grad,Tech-support
44,Male,0,Doctorate,Adm-clerical
32,Male,0,Some-college,Adm-clerical
36,Female,0,HS-grad,Adm-clerical
29,Male,1,Some-college,Exec-managerial
37,Male,1,Bachelors,Prof-specialty
64,Female,1,Masters,Prof-specialty
57,Male,1,Masters,Sales
44,Female,1,HS-grad,Exec-managerial
39,Female,0,Some-college,Adm-clerical
50,Male,0,HS-grad,Craft-repair
54,Male,0,Assoc,Other-service
28,Female,0,HS-grad,Exec-managerial
38,Male,1,Bachelors,Exec-managerial
18,Female,0,Bachelors,Adm-clerical
54,Male,0,Bachelors,Other-service
66,Male,1,Bachelors,Craft-repair
40,Female,0,Bachelors,Sales
18,Male,1,Bachelors,Adm-clerical
47,Male,0,HS-grad,Adm-clerical
27,Male,0,Some-college,Sales
30,Female,0,Some-college,Prof-specialty
47,Female,0,HS-grad,Sales
42,Male,0,Masters,Craft-repair
33,Male,0,HS-grad,Other-service
31,Male,0,Masters,Prof-specialty
41,Male,0,HS-grad,Other-service
34,Male,1,Masters,Craft-repair
25,Female,0,HS-grad,Exec-managerial
35,Male,0,Some-college,Exec-managerial
43,Male,0,HS-grad,Sales
37,Female,0,Bachelors,Sales
21,Female,0,HS-grad,Prof-specialty
52,Male,1,Masters,Adm-clerical
18,Male,0,Bachelors,Craft-repair
33,Male,1,Doctorate,Adm-clerical
31,Female,0,Bachelors,Tech-support
41,Male,0,Bachelors,Craft-repair
46,Female,0,Masters,Adm-clerical
54,Female,1,HS-grad,Exec-managerial
30,Male,0,Bachelors,Adm-clerical
47,Male,0,Some-college,Other-service
42,Male,0,Bachelors,Craft-repair
18,Male,0,HS-grad,Other-service
64,Male,0,Some-college,Sales
20,Female,1,Bachelors,Prof-specialty
44,Female,1,Some-college,Prof-specialty
44,Male,1,HS-grad,Sales
43,Male,0,Some-college,Sales
33,Female,0,Masters,Adm-clerical
50,Female,0,HS-grad,Other-service
19,Female,0,Some-college,Exec-managerial
38,Female,1,Doctorate,Exec-managerial
32,Male,1,Assoc,Exec-managerial
30,Female,0,HS-grad,Sales
45,Female,0,Some-college,Exec-managerial
53,Male,0,HS-grad,Exec-managerial
35,Male,0,Assoc,Adm-clerical
49,Female,0,Some-college,Exec-managerial
40,Female,0,Some-college,Adm-clerical
27,Female,0,HS-grad,Tech-support
